sales_id,date,product_id,units_sold,selling_price,sales_amount
2209,2025-08-09,P009,7,136,952
2210,2025-08-09,P010,11,20,220
2211,2025-08-10,P001,83,26,2158
2212,2025-08-10,P002,21,29,609
2213,2025-08-10,P003,81,26,2106
2214,2025-08-10,P004,60,28,1680
2215,2025-08-10,P005,4,135,540
2216,2025-08-10,P006,16,96,1536
2217,2025-08-10,P007,14,44,616
2218,2025-08-10,P008,34,10,340
2219,2025-08-10,P009,7,136,952
2220,2025-08-10,P010,9,20,180
2221,2025-08-11,P001,80,26,2080
2222,2025-08-11,P002,17,29,493
2223,2025-08-11,P003,66,26,1716
2224,2025-08-11,P004,47,28,1316
2225,2025-08-11,P005,4,135,540
2226,2025-08-11,P006,13,96,1248
2227,2025-08-11,P007,11,44,484
2228,2025-08-11,P008,30,10,300
2229,2025-08-11,P009,7,136,952
2230,2025-08-11,P010,8,20,160
2231,2025-08-12,P001,78,26,2028
2232,2025-08-12,P002,19,29,551
2233,2025-08-12,P003,62,26,1612
2234,2025-08-12,P004,53,28,1484
2235,2025-08-12,P005,4,135,540
2236,2025-08-12,P006,15,96,1440
2237,2025-08-12,P007,12,44,528
2238,2025-08-12,P008,29,10,290
2239,2025-08-12,P009,5,136,680
2240,2025-08-12,P010,10,20,200
2241,2025-08-13,P001,101,26,2626
2242,2025-08-13,P002,24,29,696
2243,2025-08-13,P003,72,26,1872
2244,2025-08-13,P004,43,28,1204
2245,2025-08-13,P005,4,135,540
2246,2025-08-13,P006,13,96,1248
2247,2025-08-13,P007,12,44,528
2248,2025-08-13,P008,30,10,300
2249,2025-08-13,P009,5,136,680
2250,2025-08-13,P010,8,20,160
2251,2025-08-14,P001,88,26,2288
2252,2025-08-14,P002,20,29,580
2253,2025-08-14,P003,62,26,1612
2254,2025-08-14,P004,45,28,1260
2255,2025-08-14,P005,4,135,540
2256,2025-08-14,P006,16,96,1536
2257,2025-08-14,P007,13,44,572
2258,2025-08-14,P008,26,10,260
2259,2025-08-14,P009,5,136,680
2260,2025-08-14,P010,8,20,160
2261,2025-08-15,P001,103,26,2678
2262,2025-08-15,P002,19,29,551
2263,2025-08-15,P003,73,26,1898
2264,2025-08-15,P004,57,28,1596
2265,2025-08-15,P005,4,135,540
2266,2025-08-15,P006,14,96,1344
2267,2025-08-15,P007,14,44,616
2268,2025-08-15,P008,35,10,350
2269,2025-08-15,P009,8,136,1088
2270,2025-08-15,P010,7,20,140
2271,2025-08-16,P001,90,26,2340
2272,2025-08-16,P002,24,29,696
2273,2025-08-16,P003,67,26,1742
2274,2025-08-16,P004,50,28,1400
2275,2025-08-16,P005,5,135,675
2276,2025-08-16,P006,22,96,2112
2277,2025-08-16,P007,12,44,528
2278,2025-08-16,P008,35,10,350
2279,2025-08-16,P009,7,136,952
2280,2025-08-16,P010,10,20,200
2281,2025-08-17,P001,88,26,2288
2282,2025-08-17,P002,20,29,580
2283,2025-08-17,P003,81,26,2106
2284,2025-08-17,P004,52,28,1456
2285,2025-08-17,P005,4,135,540
2286,2025-08-17,P006,19,96,1824
2287,2025-08-17,P007,14,44,616
2288,2025-08-17,P008,33,10,330
2289,2025-08-17,P009,7,136,952
2290,2025-08-17,P010,10,20,200
2291,2025-08-18,P001,103,26,2678
2292,2025-08-18,P002,20,29,580
2293,2025-08-18,P003,75,26,1950
2294,2025-08-18,P004,49,28,1372
2295,2025-08-18,P005,4,135,540
2296,2025-08-18,P006,17,96,1632
2297,2025-08-18,P007,14,44,616
2298,2025-08-18,P008,34,10,340
2299,2025-08-18,P009,6,136,816
2300,2025-08-18,P010,8,20,160
2301,2025-08-19,P001,94,26,2444
2302,2025-08-19,P002,19,29,551
2303,2025-08-19,P003,74,26,1924
2304,2025-08-19,P004,55,28,1540
2305,2025-08-19,P005,5,135,675
2306,2025-08-19,P006,13,96,1248
2307,2025-08-19,P007,15,44,660
2308,2025-08-19,P008,30,10,300
2309,2025-08-19,P009,6,136,816
2310,2025-08-19,P010,9,20,180
2311,2025-08-20,P001,102,26,2652
2312,2025-08-20,P002,22,29,638
2313,2025-08-20,P003,71,26,1846
2314,2025-08-20,P004,57,28,1596
2315,2025-08-20,P005,4,135,540
2316,2025-08-20,P006,18,96,1728
2317,2025-08-20,P007,13,44,572
2318,2025-08-20,P008,32,10,320
2319,2025-08-20,P009,5,136,680
2320,2025-08-20,P010,10,20,200
2321,2025-08-21,P001,95,26,2470
2322,2025-08-21,P002,19,29,551
2323,2025-08-21,P003,74,26,1924
2324,2025-08-21,P004,40,28,1120
2325,2025-08-21,P005,5,135,675
2326,2025-08-21,P006,17,96,1632
2327,2025-08-21,P007,12,44,528
2328,2025-08-21,P008,34,10,340
2329,2025-08-21,P009,8,136,1088
2330,2025-08-21,P010,8,20,160
2331,2025-08-22,P001,77,26,2002
2332,2025-08-22,P002,19,29,551
2333,2025-08-22,P003,71,26,1846
2334,2025-08-22,P004,51,28,1428
2335,2025-08-22,P005,5,135,675
2336,2025-08-22,P006,16,96,1536
2337,2025-08-22,P007,12,44,528
2338,2025-08-22,P008,29,10,290
2339,2025-08-22,P009,7,136,952
2340,2025-08-22,P010,9,20,180
2341,2025-08-23,P001,95,26,2470
2342,2025-08-23,P002,19,29,551
2343,2025-08-23,P003,64,26,1664
2344,2025-08-23,P004,45,28,1260
2345,2025-08-23,P005,4,135,540
2346,2025-08-23,P006,22,96,2112
2347,2025-08-23,P007,12,44,528
2348,2025-08-23,P008,38,10,380
2349,2025-08-23,P009,6,136,816
2350,2025-08-23,P010,9,20,180
2351,2025-08-24,P001,94,26,2444
2352,2025-08-24,P002,18,29,522
2353,2025-08-24,P003,74,26,1924
2354,2025-08-24,P004,54,28,1512
2355,2025-08-24,P005,4,135,540
2356,2025-08-24,P006,20,96,1920
2357,2025-08-24,P007,13,44,572
2358,2025-08-24,P008,29,10,290
2359,2025-08-24,P009,8,136,1088
2360,2025-08-24,P010,8,20,160
2361,2025-08-25,P001,105,26,2730
2362,2025-08-25,P002,22,29,638
2363,2025-08-25,P003,80,26,2080
2364,2025-08-25,P004,47,28,1316
2365,2025-08-25,P005,7,135,945
2366,2025-08-25,P006,18,96,1728
2367,2025-08-25,P007,12,44,528
2368,2025-08-25,P008,26,10,260
2369,2025-08-25,P009,7,136,952
2370,2025-08-25,P010,11,20,220
2371,2025-08-26,P001,87,26,2262
2372,2025-08-26,P002,20,29,580
2373,2025-08-26,P003,69,26,1794
2374,2025-08-26,P004,59,28,1652
2375,2025-08-26,P005,6,135,810
2376,2025-08-26,P006,17,96,1632
2377,2025-08-26,P007,14,44,616
2378,2025-08-26,P008,27,10,270
2379,2025-08-26,P009,7,136,952
2380,2025-08-26,P010,8,20,160
2381,2025-08-27,P001,101,26,2626
2382,2025-08-27,P002,18,29,522
2383,2025-08-27,P003,82,26,2132
2384,2025-08-27,P004,63,28,1764
2385,2025-08-27,P005,5,135,675
2386,2025-08-27,P006,17,96,1632
2387,2025-08-27,P007,15,44,660
2388,2025-08-27,P008,26,10,260
2389,2025-08-27,P009,6,136,816
2390,2025-08-27,P010,8,20,160
2391,2025-08-28,P001,84,26,2184
2392,2025-08-28,P002,23,29,667
2393,2025-08-28,P003,71,26,1846
2394,2025-08-28,P004,54,28,1512
2395,2025-08-28,P005,5,135,675
2396,2025-08-28,P006,16,96,1536
2397,2025-08-28,P007,13,44,572
2398,2025-08-28,P008,28,10,280
2399,2025-08-28,P009,7,136,952
2400,2025-08-28,P010,9,20,180
2401,2025-08-29,P001,99,26,2574
2402,2025-08-29,P002,22,29,638
2403,2025-08-29,P003,66,26,1716
2404,2025-08-29,P004,53,28,1484
2405,2025-08-29,P005,4,135,540
2406,2025-08-29,P006,13,96,1248
2407,2025-08-29,P007,11,44,484
2408,2025-08-29,P008,28,10,280
2409,2025-08-29,P009,6,136,816
2410,2025-08-29,P010,9,20,180
2411,2025-08-30,P001,95,26,2470
2412,2025-08-30,P002,20,29,580
2413,2025-08-30,P003,66,26,1716
2414,2025-08-30,P004,52,28,1456
2415,2025-08-30,P005,4,135,540
2416,2025-08-30,P006,20,96,1920
2417,2025-08-30,P007,14,44,616
2418,2025-08-30,P008,34,10,340
2419,2025-08-30,P009,8,136,1088
2420,2025-08-30,P010,10,20,200
2421,2025-08-31,P001,95,26,2470
2422,2025-08-31,P002,18,29,522
2423,2025-08-31,P003,70,26,1820
2424,2025-08-31,P004,53,28,1484
2425,2025-08-31,P005,4,135,540
2426,2025-08-31,P006,17,96,1632
2427,2025-08-31,P007,11,44,484
2428,2025-08-31,P008,27,10,270
2429,2025-08-31,P009,8,136,1088
2430,2025-08-31,P010,12,20,240
2431,2025-09-01,P001,91,26,2366
2432,2025-09-01,P002,20,29,580
2433,2025-09-01,P003,74,26,1924
2434,2025-09-01,P004,49,28,1372
2435,2025-09-01,P005,5,135,675
2436,2025-09-01,P006,15,96,1440
2437,2025-09-01,P007,11,44,484
2438,2025-09-01,P008,24,10,240
2439,2025-09-01,P009,7,136,952
2440,2025-09-01,P010,8,20,160
2441,2025-09-02,P001,84,26,2184
2442,2025-09-02,P002,21,29,609
2443,2025-09-02,P003,64,26,1664
2444,2025-09-02,P004,50,28,1400
2445,2025-09-02,P005,5,135,675
2446,2025-09-02,P006,17,96,1632
2447,2025-09-02,P007,13,44,572
2448,2025-09-02,P008,25,10,250
2449,2025-09-02,P009,5,136,680
2450,2025-09-02,P010,10,20,200
2451,2025-09-03,P001,99,26,2574
2452,2025-09-03,P002,20,29,580
2453,2025-09-03,P003,77,26,2002
2454,2025-09-03,P004,40,28,1120
2455,2025-09-03,P005,5,135,675
2456,2025-09-03,P006,16,96,1536
2457,2025-09-03,P007,15,44,660
2458,2025-09-03,P008,25,10,250
2459,2025-09-03,P009,7,136,952
2460,2025-09-03,P010,10,20,200
2461,2025-09-04,P001,85,26,2210
2462,2025-09-04,P002,24,29,696
2463,2025-09-04,P003,69,26,1794
2464,2025-09-04,P004,47,28,1316
2465,2025-09-04,P005,5,135,675
2466,2025-09-04,P006,15,96,1440
2467,2025-09-04,P007,15,44,660
2468,2025-09-04,P008,34,10,340
2469,2025-09-04,P009,6,136,816
2470,2025-09-04,P010,10,20,200
2471,2025-09-05,P001,93,26,2418
2472,2025-09-05,P002,19,29,551
2473,2025-09-05,P003,75,26,1950
2474,2025-09-05,P004,53,28,1484
2475,2025-09-05,P005,4,135,540
2476,2025-09-05,P006,13,96,1248
2477,2025-09-05,P007,11,44,484
2478,2025-09-05,P008,27,10,270
2479,2025-09-05,P009,5,136,680
2480,2025-09-05,P010,8,20,160
2481,2025-09-06,P001,89,26,2314
2482,2025-09-06,P002,21,29,609
2483,2025-09-06,P003,70,26,1820
2484,2025-09-06,P004,59,28,1652
2485,2025-09-06,P005,4,135,540
2486,2025-09-06,P006,17,96,1632
2487,2025-09-06,P007,15,44,660
2488,2025-09-06,P008,39,10,390
2489,2025-09-06,P009,7,136,952
2490,2025-09-06,P010,7,20,140
2491,2025-09-07,P001,108,26,2808
2492,2025-09-07,P002,23,29,667
2493,2025-09-07,P003,83,26,2158
2494,2025-09-07,P004,66,28,1848
2495,2025-09-07,P005,5,135,675
2496,2025-09-07,P006,16,96,1536
2497,2025-09-07,P007,15,44,660
2498,2025-09-07,P008,29,10,290
2499,2025-09-07,P009,7,136,952
2500,2025-09-07,P010,12,20,240
2501,2025-09-08,P001,98,26,2548
2502,2025-09-08,P002,22,29,638
2503,2025-09-08,P003,70,26,1820
2504,2025-09-08,P004,52,28,1456
2505,2025-09-08,P005,4,135,540
2506,2025-09-08,P006,15,96,1440
2507,2025-09-08,P007,12,44,528
2508,2025-09-08,P008,32,10,320
2509,2025-09-08,P009,8,136,1088
2510,2025-09-08,P010,7,20,140
2511,2025-09-09,P001,91,26,2366
2512,2025-09-09,P002,19,29,551
2513,2025-09-09,P003,80,26,2080
2514,2025-09-09,P004,48,28,1344
2515,2025-09-09,P005,5,135,675
2516,2025-09-09,P006,14,96,1344
2517,2025-09-09,P007,10,44,440
2518,2025-09-09,P008,34,10,340
2519,2025-09-09,P009,7,136,952
2520,2025-09-09,P010,10,20,200
2521,2025-09-10,P001,89,26,2314
2522,2025-09-10,P002,22,29,638
2523,2025-09-10,P003,68,26,1768
2524,2025-09-10,P004,41,28,1148
2525,2025-09-10,P005,5,135,675
2526,2025-09-10,P006,14,96,1344
2527,2025-09-10,P007,12,44,528
2528,2025-09-10,P008,27,10,270
2529,2025-09-10,P009,6,136,816
2530,2025-09-10,P010,10,20,200
2531,2025-09-11,P001,86,26,2236
2532,2025-09-11,P002,21,29,609
2533,2025-09-11,P003,72,26,1872
2534,2025-09-11,P004,50,28,1400
2535,2025-09-11,P005,4,135,540
2536,2025-09-11,P006,17,96,1632
2537,2025-09-11,P007,11,44,484
2538,2025-09-11,P008,25,10,250
2539,2025-09-11,P009,7,136,952
2540,2025-09-11,P010,8,20,160
2541,2025-09-12,P001,80,26,2080
2542,2025-09-12,P002,23,29,667
2543,2025-09-12,P003,69,26,1794
2544,2025-09-12,P004,40,28,1120
2545,2025-09-12,P005,5,135,675
2546,2025-09-12,P006,14,96,1344
2547,2025-09-12,P007,13,44,572
2548,2025-09-12,P008,26,10,260
2549,2025-09-12,P009,7,136,952
2550,2025-09-12,P010,7,20,140
2551,2025-09-13,P001,107,26,2782
2552,2025-09-13,P002,19,29,551
2553,2025-09-13,P003,77,26,2002
2554,2025-09-13,P004,49,28,1372
2555,2025-09-13,P005,4,135,540
2556,2025-09-13,P006,22,96,2112
2557,2025-09-13,P007,12,44,528
2558,2025-09-13,P008,31,10,310
2559,2025-09-13,P009,6,136,816
2560,2025-09-13,P010,11,20,220
2561,2025-09-14,P001,87,26,2262
2562,2025-09-14,P002,22,29,638
2563,2025-09-14,P003,78,26,2028
2564,2025-09-14,P004,43,28,1204
2565,2025-09-14,P005,4,135,540
2566,2025-09-14,P006,16,96,1536
2567,2025-09-14,P007,12,44,528
2568,2025-09-14,P008,34,10,340
2569,2025-09-14,P009,5,136,680
2570,2025-09-14,P010,11,20,220
2571,2025-09-15,P001,99,26,2574
2572,2025-09-15,P002,24,29,696
2573,2025-09-15,P003,69,26,1794
2574,2025-09-15,P004,42,28,1176
2575,2025-09-15,P005,4,135,540
2576,2025-09-15,P006,15,96,1440
2577,2025-09-15,P007,13,44,572
2578,2025-09-15,P008,25,10,250
2579,2025-09-15,P009,6,136,816
2580,2025-09-15,P010,10,20,200
2581,2025-09-16,P001,81,26,2106
2582,2025-09-16,P002,22,29,638
2583,2025-09-16,P003,76,26,1976
2584,2025-09-16,P004,42,28,1176
2585,2025-09-16,P005,5,135,675
2586,2025-09-16,P006,13,96,1248
2587,2025-09-16,P007,13,44,572
2588,2025-09-16,P008,24,10,240
2589,2025-09-16,P009,7,136,952
2590,2025-09-16,P010,8,20,160
2591,2025-09-17,P001,97,26,2522
2592,2025-09-17,P002,21,29,609
2593,2025-09-17,P003,63,26,1638
2594,2025-09-17,P004,49,28,1372
2595,2025-09-17,P005,5,135,675
2596,2025-09-17,P006,18,96,1728
2597,2025-09-17,P007,11,44,484
2598,2025-09-17,P008,25,10,250
2599,2025-09-17,P009,7,136,952
2600,2025-09-17,P010,9,20,180
2601,2025-09-18,P001,87,26,2262
2602,2025-09-18,P002,24,29,696
2603,2025-09-18,P003,67,26,1742
2604,2025-09-18,P004,43,28,1204
2605,2025-09-18,P005,4,135,540
2606,2025-09-18,P006,13,96,1248
2607,2025-09-18,P007,13,44,572
2608,2025-09-18,P008,32,10,320
2609,2025-09-18,P009,7,136,952
2610,2025-09-18,P010,10,20,200
2611,2025-09-19,P001,96,26,2496
2612,2025-09-19,P002,23,29,667
2613,2025-09-19,P003,74,26,1924
2614,2025-09-19,P004,46,28,1288
2615,2025-09-19,P005,5,135,675
2616,2025-09-19,P006,16,96,1536
2617,2025-09-19,P007,14,44,616
2618,2025-09-19,P008,28,10,280
2619,2025-09-19,P009,5,136,680
2620,2025-09-19,P010,10,20,200
2621,2025-09-20,P001,108,26,2808
2622,2025-09-20,P002,20,29,580
2623,2025-09-20,P003,65,26,1690
2624,2025-09-20,P004,54,28,1512
2625,2025-09-20,P005,5,135,675
2626,2025-09-20,P006,19,96,1824
2627,2025-09-20,P007,16,44,704
2628,2025-09-20,P008,39,10,390
2629,2025-09-20,P009,8,136,1088
2630,2025-09-20,P010,8,20,160
2631,2025-09-21,P001,105,26,2730
2632,2025-09-21,P002,21,29,609
2633,2025-09-21,P003,71,26,1846
2634,2025-09-21,P004,59,28,1652
2635,2025-09-21,P005,5,135,675
2636,2025-09-21,P006,22,96,2112
2637,2025-09-21,P007,15,44,660
2638,2025-09-21,P008,25,10,250
2639,2025-09-21,P009,6,136,816
2640,2025-09-21,P010,8,20,160
2641,2025-09-22,P001,78,26,2028
2642,2025-09-22,P002,17,29,493
2643,2025-09-22,P003,77,26,2002
2644,2025-09-22,P004,51,28,1428
2645,2025-09-22,P005,5,135,675
2646,2025-09-22,P006,16,96,1536
2647,2025-09-22,P007,12,44,528
2648,2025-09-22,P008,33,10,330
2649,2025-09-22,P009,5,136,680
2650,2025-09-22,P010,9,20,180
2651,2025-09-23,P001,94,26,2444
2652,2025-09-23,P002,19,29,551
2653,2025-09-23,P003,67,26,1742
2654,2025-09-23,P004,51,28,1428
2655,2025-09-23,P005,4,135,540
2656,2025-09-23,P006,18,96,1728
2657,2025-09-23,P007,13,44,572
2658,2025-09-23,P008,29,10,290
2659,2025-09-23,P009,7,136,952
2660,2025-09-23,P010,10,20,200
2661,2025-09-24,P001,95,26,2470
2662,2025-09-24,P002,17,29,493
2663,2025-09-24,P003,75,26,1950
2664,2025-09-24,P004,56,28,1568
2665,2025-09-24,P005,5,135,675
2666,2025-09-24,P006,13,96,1248
2667,2025-09-24,P007,11,44,484
2668,2025-09-24,P008,30,10,300
2669,2025-09-24,P009,6,136,816
2670,2025-09-24,P010,9,20,180
2671,2025-09-25,P001,85,26,2210
2672,2025-09-25,P002,22,29,638
2673,2025-09-25,P003,76,26,1976
2674,2025-09-25,P004,42,28,1176
2675,2025-09-25,P005,5,135,675
2676,2025-09-25,P006,17,96,1632
2677,2025-09-25,P007,11,44,484
2678,2025-09-25,P008,36,10,360
2679,2025-09-25,P009,7,136,952
2680,2025-09-25,P010,10,20,200
2681,2025-09-26,P001,96,26,2496
2682,2025-09-26,P002,18,29,522
2683,2025-09-26,P003,63,26,1638
2684,2025-09-26,P004,57,28,1596
2685,2025-09-26,P005,4,135,540
2686,2025-09-26,P006,18,96,1728
2687,2025-09-26,P007,14,44,616
2688,2025-09-26,P008,24,10,240
2689,2025-09-26,P009,7,136,952
2690,2025-09-26,P010,7,20,140
2691,2025-09-27,P001,83,26,2158
2692,2025-09-27,P002,22,29,638
2693,2025-09-27,P003,76,26,1976
2694,2025-09-27,P004,44,28,1232
2695,2025-09-27,P005,4,135,540
2696,2025-09-27,P006,17,96,1632
2697,2025-09-27,P007,13,44,572
2698,2025-09-27,P008,33,10,330
2699,2025-09-27,P009,6,136,816
2700,2025-09-27,P010,8,20,160
2701,2025-09-28,P001,84,26,2184
2702,2025-09-28,P002,21,29,609
2703,2025-09-28,P003,79,26,2054
2704,2025-09-28,P004,48,28,1344
2705,2025-09-28,P005,5,135,675
2706,2025-09-28,P006,15,96,1440
2707,2025-09-28,P007,15,44,660
2708,2025-09-28,P008,28,10,280
2709,2025-09-28,P009,7,136,952
2710,2025-09-28,P010,9,20,180
2711,2025-09-29,P001,81,26,2106
2712,2025-09-29,P002,24,29,696
2713,2025-09-29,P003,78,26,2028
2714,2025-09-29,P004,52,28,1456
2715,2025-09-29,P005,5,135,675
2716,2025-09-29,P006,17,96,1632
2717,2025-09-29,P007,12,44,528
2718,2025-09-29,P008,28,10,280
2719,2025-09-29,P009,6,136,816
2720,2025-09-29,P010,10,20,200
2721,2025-09-30,P001,89,26,2314
2722,2025-09-30,P002,17,29,493
2723,2025-09-30,P003,73,26,1898
2724,2025-09-30,P004,56,28,1568
2725,2025-09-30,P005,7,135,945
2726,2025-09-30,P006,18,96,1728
2727,2025-09-30,P007,15,44,660
2728,2025-09-30,P008,37,10,370
2729,2025-09-30,P009,8,136,1088
2730,2025-09-30,P010,6,20,120
2731,2025-10-01,P001,94,26,2444
2732,2025-10-01,P002,19,29,551
2733,2025-10-01,P003,84,26,2184
2734,2025-10-01,P004,51,28,1428
2735,2025-10-01,P005,6,135,810
2736,2025-10-01,P006,16,96,1536
2737,2025-10-01,P007,12,44,528
2738,2025-10-01,P008,31,10,310
2739,2025-10-01,P009,6,136,816
2740,2025-10-01,P010,9,20,180
2741,2025-10-02,P001,94,26,2444
2742,2025-10-02,P002,21,29,609
2743,2025-10-02,P003,76,26,1976
2744,2025-10-02,P004,62,28,1736
2745,2025-10-02,P005,5,135,675
2746,2025-10-02,P006,24,96,2304
2747,2025-10-02,P007,15,44,660
2748,2025-10-02,P008,27,10,270
2749,2025-10-02,P009,5,136,680
2750,2025-10-02,P010,8,20,160
2751,2025-10-03,P001,83,26,2158
2752,2025-10-03,P002,19,29,551
2753,2025-10-03,P003,78,26,2028
2754,2025-10-03,P004,59,28,1652
2755,2025-10-03,P005,5,135,675
2756,2025-10-03,P006,12,96,1152
2757,2025-10-03,P007,13,44,572
2758,2025-10-03,P008,35,10,350
2759,2025-10-03,P009,7,136,952
2760,2025-10-03,P010,7,20,140
2761,2025-10-04,P001,96,26,2496
2762,2025-10-04,P002,19,29,551
2763,2025-10-04,P003,74,26,1924
2764,2025-10-04,P004,44,28,1232
2765,2025-10-04,P005,5,135,675
2766,2025-10-04,P006,20,96,1920
2767,2025-10-04,P007,12,44,528
2768,2025-10-04,P008,38,10,380
2769,2025-10-04,P009,8,136,1088
2770,2025-10-04,P010,10,20,200
2771,2025-10-05,P001,101,26,2626
2772,2025-10-05,P002,20,29,580
2773,2025-10-05,P003,84,26,2184
2774,2025-10-05,P004,45,28,1260
2775,2025-10-05,P005,4,135,540
2776,2025-10-05,P006,16,96,1536
2777,2025-10-05,P007,15,44,660
2778,2025-10-05,P008,26,10,260
2779,2025-10-05,P009,7,136,952
2780,2025-10-05,P010,9,20,180
2781,2025-10-06,P001,103,26,2678
2782,2025-10-06,P002,19,29,551
2783,2025-10-06,P003,65,26,1690
2784,2025-10-06,P004,46,28,1288
2785,2025-10-06,P005,5,135,675
2786,2025-10-06,P006,17,96,1632
2787,2025-10-06,P007,14,44,616
2788,2025-10-06,P008,28,10,280
2789,2025-10-06,P009,6,136,816
2790,2025-10-06,P010,6,20,120
2791,2025-10-07,P001,82,26,2132
2792,2025-10-07,P002,23,29,667
2793,2025-10-07,P003,72,26,1872
2794,2025-10-07,P004,43,28,1204
2795,2025-10-07,P005,4,135,540
2796,2025-10-07,P006,15,96,1440
2797,2025-10-07,P007,12,44,528
2798,2025-10-07,P008,31,10,310
2799,2025-10-07,P009,8,136,1088
2800,2025-10-07,P010,7,20,140
2801,2025-10-08,P001,85,26,2210
2802,2025-10-08,P002,19,29,551
2803,2025-10-08,P003,63,26,1638
2804,2025-10-08,P004,43,28,1204
2805,2025-10-08,P005,5,135,675
2806,2025-10-08,P006,18,96,1728
2807,2025-10-08,P007,13,44,572
2808,2025-10-08,P008,24,10,240
2809,2025-10-08,P009,7,136,952
2810,2025-10-08,P010,8,20,160
2811,2025-10-09,P001,79,26,2054
2812,2025-10-09,P002,19,29,551
2813,2025-10-09,P003,67,26,1742
2814,2025-10-09,P004,51,28,1428
2815,2025-10-09,P005,5,135,675
2816,2025-10-09,P006,14,96,1344
2817,2025-10-09,P007,15,44,660
2818,2025-10-09,P008,24,10,240
2819,2025-10-09,P009,6,136,816
2820,2025-10-09,P010,8,20,160
2821,2025-10-10,P001,97,26,2522
2822,2025-10-10,P002,19,29,551
2823,2025-10-10,P003,70,26,1820
2824,2025-10-10,P004,57,28,1596
2825,2025-10-10,P005,4,135,540
2826,2025-10-10,P006,12,96,1152
2827,2025-10-10,P007,14,44,616
2828,2025-10-10,P008,37,10,370
2829,2025-10-10,P009,6,136,816
2830,2025-10-10,P010,10,20,200
2831,2025-10-11,P001,91,26,2366
2832,2025-10-11,P002,21,29,609
2833,2025-10-11,P003,77,26,2002
2834,2025-10-11,P004,56,28,1568
2835,2025-10-11,P005,4,135,540
2836,2025-10-11,P006,21,96,2016
2837,2025-10-11,P007,11,44,484
2838,2025-10-11,P008,26,10,260
2839,2025-10-11,P009,8,136,1088
2840,2025-10-11,P010,9,20,180
2841,2025-10-12,P001,84,26,2184
2842,2025-10-12,P002,23,29,667
2843,2025-10-12,P003,81,26,2106
2844,2025-10-12,P004,50,28,1400
2845,2025-10-12,P005,4,135,540
2846,2025-10-12,P006,18,96,1728
2847,2025-10-12,P007,12,44,528
2848,2025-10-12,P008,33,10,330
2849,2025-10-12,P009,8,136,1088
2850,2025-10-12,P010,9,20,180
2851,2025-10-13,P001,78,26,2028
2852,2025-10-13,P002,22,29,638
2853,2025-10-13,P003,64,26,1664
2854,2025-10-13,P004,44,28,1232
2855,2025-10-13,P005,4,135,540
2856,2025-10-13,P006,14,96,1344
2857,2025-10-13,P007,14,44,616
2858,2025-10-13,P008,24,10,240
2859,2025-10-13,P009,7,136,952
2860,2025-10-13,P010,7,20,140
2861,2025-10-14,P001,85,26,2210
2862,2025-10-14,P002,20,29,580
2863,2025-10-14,P003,72,26,1872
2864,2025-10-14,P004,41,28,1148
2865,2025-10-14,P005,4,135,540
2866,2025-10-14,P006,13,96,1248
2867,2025-10-14,P007,11,44,484
2868,2025-10-14,P008,36,10,360
2869,2025-10-14,P009,7,136,952
2870,2025-10-14,P010,9,20,180
2871,2025-10-15,P001,99,26,2574
2872,2025-10-15,P002,23,29,667
2873,2025-10-15,P003,81,26,2106
2874,2025-10-15,P004,57,28,1596
2875,2025-10-15,P005,4,135,540
2876,2025-10-15,P006,16,96,1536
2877,2025-10-15,P007,12,44,528
2878,2025-10-15,P008,36,10,360
2879,2025-10-15,P009,7,136,952
2880,2025-10-15,P010,8,20,160
2881,2025-10-16,P001,82,26,2132
2882,2025-10-16,P002,19,29,551
2883,2025-10-16,P003,65,26,1690
2884,2025-10-16,P004,59,28,1652
2885,2025-10-16,P005,5,135,675
2886,2025-10-16,P006,13,96,1248
2887,2025-10-16,P007,15,44,660
2888,2025-10-16,P008,31,10,310
2889,2025-10-16,P009,7,136,952
2890,2025-10-16,P010,11,20,220
2891,2025-10-17,P001,103,26,2678
2892,2025-10-17,P002,18,29,522
2893,2025-10-17,P003,74,26,1924
2894,2025-10-17,P004,45,28,1260
2895,2025-10-17,P005,5,135,675
2896,2025-10-17,P006,18,96,1728
2897,2025-10-17,P007,11,44,484
2898,2025-10-17,P008,37,10,370
2899,2025-10-17,P009,6,136,816
2900,2025-10-17,P010,10,20,200
2901,2025-10-18,P001,109,26,2834
2902,2025-10-18,P002,19,29,551
2903,2025-10-18,P003,88,26,2288
2904,2025-10-18,P004,69,28,1932
2905,2025-10-18,P005,5,135,675
2906,2025-10-18,P006,26,96,2496
2907,2025-10-18,P007,16,44,704
2908,2025-10-18,P008,35,10,350
2909,2025-10-18,P009,8,136,1088
2910,2025-10-18,P010,7,20,140
2911,2025-10-19,P001,106,26,2756
2912,2025-10-19,P002,24,29,696
2913,2025-10-19,P003,81,26,2106
2914,2025-10-19,P004,62,28,1736
2915,2025-10-19,P005,5,135,675
2916,2025-10-19,P006,30,96,2880
2917,2025-10-19,P007,17,44,748
2918,2025-10-19,P008,32,10,320
2919,2025-10-19,P009,6,136,816
2920,2025-10-19,P010,10,20,200
2921,2025-10-20,P001,83,26,2158
2922,2025-10-20,P002,19,29,551
2923,2025-10-20,P003,70,26,1820
2924,2025-10-20,P004,56,28,1568
2925,2025-10-20,P005,5,135,675
2926,2025-10-20,P006,24,96,2304
2927,2025-10-20,P007,12,44,528
